KCPC2_CD, KCPC2_NM, CPC21_CD, CPC21_EN_NM, ISIC4_CD, ISIC4_KO_NM, ISIC4_EN_NM, KSIC10_CD, KSIC10_KO_NM, HS2017_CD, HS2017_KO_NM, HS2017_EN_NM
23219,"전화당 및 그 밖의 기타 설탕 및 설탕 시럽, 인조꿀, 캐러멜",23210,Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,170290,기타[전화당(轉化糖)과 그 밖의 당류(糖類)와 당시럽 혼합물(건조 상태에서 과당의 함유량이 전 중량의 100분의 50인 것으로 한정한다)을 포함한다],"Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose"
23219,"전화당 및 그 밖의 기타 설탕 및 설탕 시럽, 인조꿀, 캐러멜",23210,Glucose and glucose syrup; fructose and fructose syrup; lactose and lactose syrup; invert sugar; sugars and sugar syrups n.e.c.; artificial honey; caramel,1079,달리 분류되지 않은 기타 식품 제조업,Manufacture of other food products n.e.c.,10620,전분제품 및 당류 제조업,170290,기타[전화당(轉化糖)과 그 밖의 당류(糖類)와 당시럽 혼합물(건조 상태에서 과당의 함유량이 전 중량의 100분의 50인 것으로 한정한다)을 포함한다],"Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose"
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110811,밀로 만든 것,Wheat starch
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110812,옥수수로 만든 것,Maize (corn) starch
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110813,감자로 만든 것,Potato starch
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110814,매니옥(manioc)[카사바(cassava)]으로 만든 것,Manioc (cassava) starch
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110819,그 밖의 전분,Other starches
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110820,이눌린(inulin),Inulin
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,110900,밀의 글루텐(gluten)(건조했는지에 상관없다),"Wheat gluten, whether or not dried."
23220,"전분, 이눌린, 밀의 글루텐, 덱스트린 및 기타 변성 전분",23220,Starches; inulin; wheat gluten; dextrins and other modified starches,1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,350510,덱스트린과 그 밖의 변성전분,Dextrins and other modified starches
23230,"타피오카 및 전분으로 조제한 타피오카 대용물(플레이크모양, 낟알 모양, 무거리상 또는 이와 유사한 모양)",23230,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, siftings or similar forms",1062,전분 및 전분 제품 제조업,Manufacture of starches and starch products,10620,전분제품 및 당류 제조업,190300,타피오카와 전분으로 조제한 타피오카 대용물[플레이크(flake) 모양ㆍ낟알 모양ㆍ진주 모양ㆍ무거리 모양ㆍ그 밖에 이와 유사한 모양의 것으로 한정한다],"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms."
23311,"애완동물 사료(개 또는 고양이, 소매용)",23311,"Dog or cat food, put up for retail sale",1080,가공 동물사료 제조업,Manufacture of prepared animal feeds,10801,배합사료 제조업,230910,개나 고양이용 사료(소매용으로 한정한다),"Dog or cat food, put up for retail sale"
23311,"애완동물 사료(개 또는 고양이, 소매용)",23311,"Dog or cat food, put up for retail sale",1080,가공 동물사료 제조업,Manufacture of prepared animal feeds,10802,단미사료 및 기타 사료 제조업,230910,개나 고양이용 사료(소매용으로 한정한다),"Dog or cat food, put up for retail sale"
23319,기타 동물 사료용 조제품,23319,Preparations used in animal feeding n.e.c.,1080,가공 동물사료 제조업,Manufacture of prepared animal feeds,10801,배합사료 제조업,230990,기타,Other
23319,기타 동물 사료용 조제품,23319,Preparations used in animal feeding n.e.c.,1080,가공 동물사료 제조업,Manufacture of prepared animal feeds,10802,단미사료 및 기타 사료 제조업,230990,기타,Other
23320,루우산(알팔파)의 거친가루와 펠릿,23320,Lucerne (alfalfa) meal and pellets,1080,가공 동물사료 제조업,Manufacture of prepared animal feeds,10801,배합사료 제조업,121410,루우산(lucerne)(알팔파)의 거친 가루와 펠릿(pellet),Lucerne (alfalfa) meal and pellets
23320,루우산(알팔파)의 거친가루와 펠릿,23320,Lucerne (alfalfa) meal and pellets,1080,가공 동물사료 제조업,Manufacture of prepared animal feeds,10802,단미사료 및 기타 사료 제조업,121410,루우산(lucerne)(알팔파)의 거친 가루와 펠릿(pellet),Lucerne (alfalfa) meal and pellets
23410,떡 및 그 유사제품,23999,Other food products n.e.c.,1079,달리 분류되지 않은 기타 식품 제조업,Manufacture of other food products n.e.c.,10711,떡류 제조업,190490,곡물 또는 곡물산품을 팽창 또는 볶아서 얻은 조제식료품과 낟알상 또는 플레이크사의 곡물 및 기타 가공한 곡물,Other
23420,빵 및 생과자,23410,"Crispbread; rusks, toasted bread and similar toasted products",1071,빵류 제품 제조업,Manufacture of bakery products,10712,빵류 제조업,190510,귀리빵,Crispbread
23420,빵 및 생과자,23420,Gingerbread and the like; sweet biscuits; waffles and wafers,1071,빵류 제품 제조업,Manufacture of bakery products,10712,빵류 제조업,190520,생강과자(gingerbread)와 그 밖에 이와 유사한 것,Gingerbread and the like
23420,빵 및 생과자,23430,Pastry goods and cakes,1071,빵류 제품 제조업,Manufacture of bakery products,10712,빵류 제조업,190531,스위트 비스킷,Sweet biscuits
23420,빵 및 생과자,23490,Bread and other bakers' wares,1071,빵류 제품 제조업,Manufacture of bakery products,10712,빵류 제조업,190532,와플과 웨이퍼,Waffles and wafers
23420,빵 및 생과자,23490,Bread and other bakers' wares,1071,빵류 제품 제조업,Manufacture of bakery products,10712,빵류 제조업,190540,러스크(rusk)ㆍ토스트 빵과 그 밖에 이와 유사한 토스트 물품,"Rusks, toasted bread and similar toasted products"
23420,빵 및 생과자,23490,Bread and other bakers' wares,1071,빵류 제품 제조업,Manufacture of bakery products,10712,빵류 제조업,190590,기타,Other
23510,사탕수수당과 사탕무당 원료,23511,Cane sugar,1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170112,사탕무당,Beet sugar
23510,사탕수수당과 사탕무당 원료,23512,Beet sugar,1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170113,이 류의 소호주 제2호에 규정된 사탕수수당,Cane sugar specified in Subheading Note 2 to this Chapter
23510,사탕수수당과 사탕무당 원료,23512,Beet sugar,1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170114,그 밖의 사탕수수당,Other cane sugar
23520,"정제당, 사탕수수당 및 사탕무의 정제당(고체 상태의 것, 향미 또는 색소를 첨가한 고체의 것 포함) 및 단풍당과 단풍당 시럽",23520,Refined sugar,1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170191,향미제(香味劑)나 착색제가 첨가된 것,Containing added flavouring or colouring matter
23520,"정제당, 사탕수수당 및 사탕무의 정제당(고체 상태의 것, 향미 또는 색소를 첨가한 고체의 것 포함) 및 단풍당과 단풍당 시럽",23530,"Refined cane or beet sugar, in solid form, containing added flavouring or colouring matter; maple sugar and maple syrup",1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170199,기타,Other
23520,"정제당, 사탕수수당 및 사탕무의 정제당(고체 상태의 것, 향미 또는 색소를 첨가한 고체의 것 포함) 및 단풍당과 단풍당 시럽",23530,"Refined cane or beet sugar, in solid form, containing added flavouring or colouring matter; maple sugar and maple syrup",1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170220,단풍당과 단풍당시럽,Maple sugar and maple syrup
23530,당밀,23540,Molasses,1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170310,사탕수수에서 생긴 당밀(糖蜜),Cane molasses
23530,당밀,23540,Molasses,1072,설탕 제조업,Manufacture of sugar,10720,설탕 제조업,170390,기타,Other
23610,"코코아 페이스트, 버터, 가루",23610,"Cocoa paste, whether or not defatted",1073,코코아 제품 및 과자류 제조업,"Manufacture of cocoa, chocolate and sugar confectionery",10713,과자류 및 코코아 제품 제조업,180310,탈지(脫脂)하지 않은 것,Not defatted
23610,"코코아 페이스트, 버터, 가루",23620,"Cocoa butter, fat and oil",1073,코코아 제품 및 과자류 제조업,"Manufacture of cocoa, chocolate and sugar confectionery",10713,과자류 및 코코아 제품 제조업,180320,전부나 일부를 탈지(脫脂)한 것,Wholly or partly defatted
23610,"코코아 페이스트, 버터, 가루",23630,"Cocoa powder, not sweetened",1073,코코아 제품 및 과자류 제조업,"Manufacture of cocoa, chocolate and sugar confectionery",10713,과자류 및 코코아 제품 제조업,180400,"코코아 버터, 지방과 기름","Cocoa butter, fat and oil."
23610,"코코아 페이스트, 버터, 가루",23640,"Cocoa powder, sweetened",1073,코코아 제품 및 과자류 제조업,"Manufacture of cocoa, chocolate and sugar confectionery",10713,과자류 및 코코아 제품 제조업,180500,코코아 가루(설탕 그 밖의 감미료를 첨가한 것은 제외한다),"Cocoa powder, not containing added sugar or other sweetening matter."
23610,"코코아 페이스트, 버터, 가루",23640,"Cocoa powder, sweetened",1073,코코아 제품 및 과자류 제조업,"Manufacture of cocoa, chocolate and sugar confectionery",10713,과자류 및 코코아 제품 제조업,180610,코코아 가루(설탕 그 밖의 감미료를 첨가한 것으로 한정한다),"Cocoa powder, containing added sugar or other sweetening matter"
23620,초콜릿과 그 밖의 코코아를 함유한 제조 식품(감미를 첨가한 코코아 가루 제외),23650,"Chocolate and other food preparations containing cocoa (except sweetened cocoa powder), in bulk forms",1073,코코아 제품 및 과자류 제조업,"Manufacture of cocoa, chocolate and sugar confectionery",10713,과자류 및 코코아 제품 제조업,180620,그 밖의 조제 식료품[무게가 2킬로그램을 초과하는 것으로서 블록 모양ㆍ슬래브 모양ㆍ막대(bar) 모양인 것과 용기에 들어 있거나 내용물에 직접 접하여 포장된 것으로서 내용물의 무게가 2킬로그램을 초과하는 액체ㆍ페이스트(paste)ㆍ가루ㆍ알갱이나 그 밖의 벌크 상태인 것으로 한정한다],"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg"
